Date,rebalance_date,split,selected_smoothing_halflife,selected_threshold,selected_drawdown_threshold,selected_drawdown_prob_floor,predicted_probability_raw,predicted_probability_smoothed,predicted_label,y_true,drawdown_from_peak,drawdown_entry_trigger,signal_zone
2018-03-22,2017-12-07,oos,12,0.55,0.2,0.52,0.007150713354349136,0.5958518909339109,1,0,-0.07977394258450299,0,bull
2018-03-23,2017-12-07,oos,12,0.55,0.2,0.52,0.009018616750836372,0.5629154700791337,1,0,-0.09906821255828446,0,bull
2018-03-26,2017-12-07,oos,12,0.55,0.2,0.52,0.009869733825325966,0.5318753980134299,0,0,-0.07460137758305319,0,bear
2018-03-27,2017-12-07,oos,12,0.55,0.2,0.52,0.002839991357177496,0.502182922199128,0,0,-0.09058884995983774,0,bear
2018-03-28,2017-12-07,oos,12,0.55,0.2,0.52,0.007392093073576689,0.4744124468356617,0,0,-0.09324129050767571,0,bear
2018-03-29,2017-12-07,oos,12,0.55,0.2,0.52,0.010616408661007881,0.44838157541760176,0,0,-0.08075547815824158,0,bear
2018-04-02,2017-12-07,oos,12,0.55,0.2,0.52,0.006144465878605843,0.42356071368706444,0,0,-0.10128903239798237,0,bear
2018-04-03,2017-12-07,oos,12,0.55,0.2,0.52,0.0035059130750596523,0.39998484929136147,0,0,-0.08995191410484471,0,bear
2018-04-04,2017-12-07,oos,12,0.55,0.2,0.52,0.018399139866232872,0.37856808907903255,0,0,-0.07942585862692442,0,bear
2018-04-05,2017-12-07,oos,12,0.55,0.2,0.52,0.10391899198293686,0.3631532197331619,0,0,-0.07310808380801126,0,bear
2018-04-06,2017-12-07,oos,12,0.55,0.2,0.52,0.002800366375595331,0.3429281681613556,0,0,-0.09342578520296452,0,bear
2018-04-09,2017-12-07,oos,12,0.55,0.2,0.52,0.012415696866810322,0.32437792854267716,0,0,-0.0904009560071507,0,bear
2018-04-10,2017-12-07,oos,12,0.55,0.2,0.52,0.3394683599472046,0.325224889377186,0,0,-0.07518613483698355,0,bear
2018-04-11,2017-12-07,oos,12,0.55,0.2,0.52,0.046139221638441086,0.30956101445466044,0,0,-0.0802960685208709,0,bear
2018-04-12,2017-12-07,oos,12,0.55,0.2,0.52,0.5000223517417908,0.3202507879174644,0,0,-0.07270782124936981,0,bear
2018-04-13,2017-12-07,oos,12,0.55,0.2,0.52,0.5339945554733276,0.3322473037815416,0,0,-0.07538456648760516,0,bear
2018-04-16,2017-12-07,oos,12,0.55,0.2,0.52,0.6683825850486755,0.3511131274745917,0,1,-0.06788682444433192,0,bear
2018-04-17,2017-12-07,oos,12,0.55,0.2,0.52,0.948551595211029,0.3846447721066952,0,1,-0.05794909544061,0,bear
2018-04-18,2017-12-07,oos,12,0.55,0.2,0.52,0.8999596834182739,0.4135671756894297,0,1,-0.05716590653605813,0,bear
2018-04-19,2017-12-07,oos,12,0.55,0.2,0.52,0.8977667689323425,0.4407432106594326,0,0,-0.06256469211736004,0,bear
2018-04-20,2017-12-07,oos,12,0.55,0.2,0.52,0.8592190742492676,0.464230456129534,0,0,-0.07056713890283528,0,bear
2018-04-23,2017-12-07,oos,12,0.55,0.2,0.52,0.8071150779724121,0.4834750912013432,0,0,-0.07051487532033751,0,bear
2018-04-24,2017-12-07,oos,12,0.55,0.2,0.52,0.012493769638240337,0.45704094081452973,0,0,-0.0829519083261071,0,bear
2018-04-25,2017-12-07,oos,12,0.55,0.2,0.52,0.09444011747837067,0.436689720382604,0,0,-0.08126723635954491,0,bear
2018-04-26,2017-12-07,oos,12,0.55,0.2,0.52,0.7853536605834961,0.45625872366948794,0,0,-0.07168099057079991,0,bear
2018-04-27,2017-12-07,oos,12,0.55,0.2,0.52,0.8835431933403015,0.4802403582102004,0,0,-0.07064719141456355,0,bear
2018-04-30,2017-12-07,oos,12,0.55,0.2,0.52,0.4019582271575928,0.47584671980013105,0,0,-0.07825625913762879,0,bear
2018-05-01,2017-12-07,oos,12,0.55,0.2,0.52,0.7497562170028687,0.49122007859364647,0,0,-0.07590669242397308,0,bear
2018-05-02,2017-12-07,oos,12,0.55,0.2,0.52,0.046918485313653946,0.4662833462941882,0,0,-0.08256558272279835,0,bear
2018-05-03,2017-12-07,oos,12,0.55,0.2,0.52,0.06961124390363693,0.4440198519075209,0,0,-0.08463318103527107,0,bear
2018-05-04,2017-12-07,oos,12,0.55,0.2,0.52,0.5953938961029053,0.4525158241801386,0,1,-0.07290625289999142,0,bear
2018-05-07,2017-12-07,oos,12,0.55,0.2,0.52,0.8929547667503357,0.47723576255363903,0,1,-0.06970041324772192,0,bear
2018-05-08,2017-12-07,oos,12,0.55,0.2,0.52,0.769316554069519,0.4936289977299428,0,1,-0.06994753926057318,0,bear
2018-05-09,2017-12-07,oos,12,0.55,0.2,0.52,0.9792733192443848,0.5208861190671734,0,1,-0.06094256648692531,0,bear
2018-05-10,2017-12-07,oos,12,0.55,0.2,0.52,0.994572103023529,0.5474720704897722,0,1,-0.0521429938415654,0,bear
2018-05-11,2017-12-07,oos,12,0.55,0.2,0.52,0.9980977177619934,0.5727637446661823,1,1,-0.05052443743139878,0,bull
2018-05-14,2017-12-07,oos,12,0.55,0.2,0.52,0.9961877465248108,0.5965287077975656,1,1,-0.049685585686950806,0,bull
2018-05-15,2017-12-07,oos,12,0.55,0.2,0.52,0.8712114691734314,0.6119454665742765,1,1,-0.05618777021971777,0,bull
2018-05-16,2017-12-07,oos,12,0.55,0.2,0.52,0.9815659523010254,0.6326906703826165,1,1,-0.052355362447519704,0,bull
2018-05-17,2017-12-07,oos,12,0.55,0.2,0.52,0.9342701435089111,0.6496170255929226,1,1,-0.05316642526273707,0,bull
2018-05-18,2017-12-07,oos,12,0.55,0.2,0.52,0.9378299713134766,0.6657931752655224,1,1,-0.05565867580568351,0,bull
2018-05-21,2017-12-07,oos,12,0.55,0.2,0.52,0.993643045425415,0.6841939745654639,1,1,-0.048683059698778175,0,bull
2018-05-22,2017-12-07,oos,12,0.55,0.2,0.52,0.9379154443740845,0.6984342664458838,1,1,-0.0516661630100288,0,bull
2018-05-23,2017-12-07,oos,12,0.55,0.2,0.52,0.9887949228286743,0.7147309578555626,1,1,-0.048585585992883984,0,bull
2018-05-24,2017-12-07,oos,12,0.55,0.2,0.52,0.8075993657112122,0.7199432610766178,1,1,-0.05051050047606598,0,bull
2018-05-25,2017-12-07,oos,12,0.55,0.2,0.52,0.7776768207550049,0.7231835967948996,1,0,-0.05274865652849481,0,bull
2018-05-29,2017-12-07,oos,12,0.55,0.2,0.52,0.5133582949638367,0.7114070075128601,1,1,-0.06370284847572194,0,bull
2018-05-30,2017-12-07,oos,12,0.55,0.2,0.52,0.8046447038650513,0.7166400373046024,1,0,-0.05181581531698587,0,bull
2018-05-31,2017-12-07,oos,12,0.55,0.2,0.52,0.8157834410667419,0.7222045289838288,1,1,-0.058338905282751985,0,bull
2018-06-01,2017-12-07,oos,12,0.55,0.2,0.52,0.9352399110794067,0.7341612862270611,1,1,-0.04812260713524519,0,bull
2018-06-04,2017-12-07,oos,12,0.55,0.2,0.52,0.9953613877296448,0.748821321451505,1,1,-0.043858578654907054,0,bull
2018-06-05,2017-12-07,oos,12,0.55,0.2,0.52,0.9963566064834595,0.7627144094594563,1,1,-0.04318680041158207,0,bull
2018-06-07,2018-06-07,oos,12,0.55,0.2,0.52,0.9855519533157349,0.9855519533157349,1,1,-0.03567860565180936,0,bull
2018-06-08,2018-06-07,oos,12,0.55,0.2,0.52,0.9861595034599304,0.9855860524851582,1,1,-0.03266422917249501,0,bull
2018-06-11,2018-06-07,oos,12,0.55,0.2,0.52,0.9903282523155212,0.985852211710038,1,1,-0.03163043001625865,0,bull
2018-06-12,2018-06-07,oos,12,0.55,0.2,0.52,0.9920016527175903,0.9861973533132102,1,1,-0.02994218882942834,0,bull
2018-06-13,2018-06-07,oos,12,0.55,0.2,0.52,0.9306204319000244,0.9830780603998597,1,1,-0.03384776561712333,0,bull
2018-06-14,2018-06-07,oos,12,0.55,0.2,0.52,0.9718809723854065,0.982449616139085,1,1,-0.031459872276302536,0,bull
2018-06-15,2018-06-07,oos,12,0.55,0.2,0.52,0.9804556369781494,0.9823377026881791,1,1,-0.032444977070309244,0,bull
2018-06-18,2018-06-07,oos,12,0.55,0.2,0.52,0.94715416431427,0.9803630024146535,1,1,-0.034502122666282276,0,bull
2018-06-19,2018-06-07,oos,12,0.55,0.2,0.52,0.5340057611465454,0.9553108954589777,1,1,-0.03838670903954322,0,bull
2018-06-20,2018-06-07,oos,12,0.55,0.2,0.52,0.5916985273361206,0.9349029013806454,1,0,-0.036740278718711106,0,bull
2018-06-21,2018-06-07,oos,12,0.55,0.2,0.52,0.6382085680961609,0.918250728001607,1,1,-0.042852653409336194,0,bull
2018-06-22,2018-06-07,oos,12,0.55,0.2,0.52,0.5743680000305176,0.8989500735373355,1,0,-0.04107050773687981,0,bull
2018-06-25,2018-06-07,oos,12,0.55,0.2,0.52,0.4503690302371979,0.8737731541641522,1,0,-0.05423149758703716,0,bull
2018-06-26,2018-06-07,oos,12,0.55,0.2,0.52,0.4068109691143036,0.8475645805765712,1,0,-0.05214647808039852,0,bull
2018-06-27,2018-06-07,oos,12,0.55,0.2,0.52,0.21840538084506989,0.812252588059005,1,0,-0.06030214639309894,0,bull
2018-06-28,2018-06-07,oos,12,0.55,0.2,0.52,0.5150715708732605,0.7955730992115017,1,0,-0.054496044794054344,0,bull
2018-06-29,2018-06-07,oos,12,0.55,0.2,0.52,0.3995579183101654,0.7733464749949307,1,0,-0.05377897144589794,0,bull
2018-07-02,2018-06-07,oos,12,0.55,0.2,0.52,0.45935919880867004,0.7557237233097739,1,0,-0.05087600562781058,0,bull
2018-07-03,2018-06-07,oos,12,0.55,0.2,0.52,0.49642738699913025,0.7411705382152203,1,0,-0.055571654816288785,0,bull
2018-07-05,2018-06-07,oos,12,0.55,0.2,0.52,0.8832523822784424,0.7491449793687212,1,1,-0.047429923458921164,0,bull
2018-07-06,2018-06-07,oos,12,0.55,0.2,0.52,0.830461323261261,0.7537089150599017,1,1,-0.03935090840055078,0,bull
2018-07-09,2018-06-07,oos,12,0.55,0.2,0.52,0.9743849635124207,0.7660945099539872,1,1,-0.030875115022372168,0,bull
2018-07-10,2018-06-07,oos,12,0.55,0.2,0.52,0.9904373288154602,0.7786859048575137,1,1,-0.027509085365211128,0,bull
2018-07-11,2018-06-07,oos,12,0.55,0.2,0.52,0.9294432997703552,0.7871472672653143,1,1,-0.034408133199221314,0,bull
2018-07-12,2018-06-07,oos,12,0.55,0.2,0.52,0.9854750633239746,0.7982785511334315,1,1,-0.025960128750273204,0,bull
2018-07-13,2018-06-07,oos,12,0.55,0.2,0.52,0.9798753261566162,0.8084707949463956,1,1,-0.02490890839987092,0,bull
2018-07-16,2018-06-07,oos,12,0.55,0.2,0.52,0.9412329792976379,0.8159221637929888,1,1,-0.025911434388043553,0,bull
2018-07-17,2018-06-07,oos,12,0.55,0.2,0.52,0.9926228523254395,0.8258396113864905,1,1,-0.022040699988680523,0,bull
2018-07-18,2018-06-07,oos,12,0.55,0.2,0.52,0.9934240579605103,0.8352454036343154,1,1,-0.019927806571376383,0,bull
2018-07-19,2018-06-07,oos,12,0.55,0.2,0.52,0.910273015499115,0.8394563799180784,1,1,-0.023802025209572752,0,bull
2018-07-20,2018-06-07,oos,12,0.55,0.2,0.52,0.8527675867080688,0.8402034805482028,1,1,-0.024727897943415234,0,bull
2018-07-23,2018-06-07,oos,12,0.55,0.2,0.52,0.9530631303787231,0.8465378059654441,1,1,-0.022935299554459387,0,bull
2018-07-24,2018-06-07,oos,12,0.55,0.2,0.52,0.9933261871337891,0.8547764047488591,1,1,-0.018264040037813345,0,bull
2018-07-25,2018-06-07,oos,12,0.55,0.2,0.52,0.9980048537254333,0.8628151998912043,1,1,-0.009328667059394169,0,bull
2018-07-26,2018-06-07,oos,12,0.55,0.2,0.52,0.9987151622772217,0.8704426786866515,1,1,-0.012332675803643944,0,bull
2018-07-27,2018-06-07,oos,12,0.55,0.2,0.52,0.9032929539680481,0.8722864229654155,1,1,-0.018813954903411756,0,bull
2018-07-30,2018-06-07,oos,12,0.55,0.2,0.52,0.4226512610912323,0.847050340462749,1,1,-0.02445986649756493,0,bull
2018-07-31,2018-06-07,oos,12,0.55,0.2,0.52,0.7161691188812256,0.8397045419444263,1,1,-0.019694617513857926,0,bull
2018-08-01,2018-06-07,oos,12,0.55,0.2,0.52,0.9045491814613342,0.8433439919062206,1,1,-0.02071447971476148,0,bull
2018-08-02,2018-06-07,oos,12,0.55,0.2,0.52,0.8570301532745361,0.8441121371197665,1,1,-0.01589008365232536,0,bull
2018-08-03,2018-06-07,oos,12,0.55,0.2,0.52,0.9776642918586731,0.8516078435973284,1,1,-0.011319697098971737,0,bull
2018-08-06,2018-06-07,oos,12,0.55,0.2,0.52,0.9964256882667542,0.8597358446653558,1,1,-0.007821521310454549,0,bull
2018-08-07,2018-06-07,oos,12,0.55,0.2,0.52,0.9971314668655396,0.8674472683958675,1,1,-0.005019428455659614,0,bull
2018-08-08,2018-06-07,oos,12,0.55,0.2,0.52,0.9978482723236084,0.8747661143683092,1,1,-0.00528049142384357,0,bull
2018-08-09,2018-06-07,oos,12,0.55,0.2,0.52,0.9911695718765259,0.8812993384271851,1,1,-0.006714553138721269,0,bull
2018-08-10,2018-06-07,oos,12,0.55,0.2,0.52,0.6630433201789856,0.8690495693916481,1,1,-0.013780674473854448,0,bull
2018-08-13,2018-06-07,oos,12,0.55,0.2,0.52,0.24981577694416046,0.8342946471798113,1,1,-0.017731461384945857,0,bull
2018-08-14,2018-06-07,oos,12,0.55,0.2,0.52,0.8275172114372253,0.833914258940503,1,1,-0.011455497432031003,0,bull
2018-08-15,2018-06-07,oos,12,0.55,0.2,0.52,0.4765682518482208,0.8138579686819962,1,1,-0.018970575688035174,0,bull
2018-08-16,2018-06-07,oos,12,0.55,0.2,0.52,0.8495243787765503,0.8158597704627296,1,1,-0.011201402941513394,0,bull
2018-08-17,2018-06-07,oos,12,0.55,0.2,0.52,0.8257191777229309,0.8164131364717595,1,1,-0.007915510777515511,0,bull
2018-08-20,2018-06-07,oos,12,0.55,0.2,0.52,0.8327943086624146,0.8173325410200396,1,1,-0.00550671200369568,0,bull
2018-08-21,2018-06-07,oos,12,0.55,0.2,0.52,0.901560366153717,0.8220598855969934,1,1,-0.0034495664077225374,0,bull
2018-08-22,2018-06-07,oos,12,0.55,0.2,0.52,0.8449379205703735,0.8233439310343665,1,1,-0.0038463447275308704,0,bull
2018-08-23,2018-06-07,oos,12,0.55,0.2,0.52,0.9440473318099976,0.8301184923645559,1,1,-0.00553110167552795,0,bull
2018-08-24,2018-06-07,oos,12,0.55,0.2,0.52,0.9948504567146301,0.8393641870869986,1,1,0.0,0,bull
2018-08-27,2018-06-07,oos,12,0.55,0.2,0.52,0.9983311295509338,0.8482863159936765,1,1,0.0,0,bull
2018-08-28,2018-06-07,oos,12,0.55,0.2,0.52,0.9978436231613159,0.8566803226519354,1,1,0.0,0,bull
2018-08-29,2018-06-07,oos,12,0.55,0.2,0.52,0.9963136315345764,0.864517338085503,1,1,0.0,0,bull
2018-08-30,2018-06-07,oos,12,0.55,0.2,0.52,0.9967342615127563,0.8719381037879694,1,1,-0.004430329054144866,0,bull
2018-08-31,2018-06-07,oos,12,0.55,0.2,0.52,0.9936354160308838,0.8787684490823935,1,1,-0.004296447325163655,0,bull
2018-09-04,2018-06-07,oos,12,0.55,0.2,0.52,0.9922541379928589,0.8851379113732848,1,1,-0.005943661764148955,0,bull
2018-09-05,2018-06-07,oos,12,0.55,0.2,0.52,0.9553112387657166,0.8890764376045975,1,1,-0.008730127611573435,0,bull
2018-09-06,2018-06-07,oos,12,0.55,0.2,0.52,0.9455509185791016,0.8922461066652363,1,1,-0.012350547608108275,0,bull
2018-09-07,2018-06-07,oos,12,0.55,0.2,0.52,0.8962487578392029,0.8924707582134707,1,1,-0.014536556414476376,0,bull
2018-09-10,2018-06-07,oos,12,0.55,0.2,0.52,0.949616551399231,0.8956781051333712,1,1,-0.012666317468264632,0,bull
2018-09-11,2018-06-07,oos,12,0.55,0.2,0.52,0.9751967191696167,0.9001411420007546,1,1,-0.0089738459780353,0,bull
2018-09-12,2018-06-07,oos,12,0.55,0.2,0.52,0.9797446727752686,0.9046089448784381,1,1,-0.008620374754899296,0,bull
2018-09-13,2018-06-07,oos,12,0.55,0.2,0.52,0.9919976592063904,0.9095136965339576,1,1,-0.003383655437022459,0,bull
2018-09-14,2018-06-07,oos,12,0.55,0.2,0.52,0.9929602742195129,0.9141971930609198,1,1,-0.003109105733723805,0,bull
2018-09-17,2018-06-07,oos,12,0.55,0.2,0.52,0.9402158856391907,0.915657510064999,1,1,-0.008661511130950372,0,bull
2018-09-18,2018-06-07,oos,12,0.55,0.2,0.52,0.9742849469184875,0.9189480152541116,1,1,-0.0033390002670932173,0,bull
2018-09-19,2018-06-07,oos,12,0.55,0.2,0.52,0.986957848072052,0.9227651138654216,1,1,-0.0020899122211732735,0,bull
2018-09-20,2018-06-07,oos,12,0.55,0.2,0.52,0.9983007311820984,0.9270046023043327,1,1,0.0,0,bull
2018-09-21,2018-06-07,oos,12,0.55,0.2,0.52,0.9978935122489929,0.9309832910982222,1,1,-0.00036853301202766087,0,bull
2018-09-24,2018-06-07,oos,12,0.55,0.2,0.52,0.9814949631690979,0.933818293410797,1,1,-0.003882925125821002,0,bull
2018-09-25,2018-06-07,oos,12,0.55,0.2,0.52,0.9664597511291504,0.935650317660311,1,1,-0.005182953648810051,0,bull
2018-09-26,2018-06-07,oos,12,0.55,0.2,0.52,0.9631444811820984,0.9371934464852133,1,1,-0.008455183586752568,0,bull
2018-09-27,2018-06-07,oos,12,0.55,0.2,0.52,0.9806079864501953,0.9396301173803561,1,1,-0.00571526059882288,0,bull
2018-09-28,2018-06-07,oos,12,0.55,0.2,0.52,0.9630725979804993,0.9409458427164852,1,1,-0.005722091454832379,0,bull
2018-10-01,2018-06-07,oos,12,0.55,0.2,0.52,0.9815951585769653,0.9432273135081736,1,1,-0.0021018210728909192,0,bull
2018-10-02,2018-06-07,oos,12,0.55,0.2,0.52,0.9449723362922668,0.9433252541113168,1,1,-0.002497677508956797,0,bull
2018-10-03,2018-06-07,oos,12,0.55,0.2,0.52,0.9575750231742859,0.9441250321941032,1,1,-0.0017879349089396923,0,bull
2018-10-04,2018-06-07,oos,12,0.55,0.2,0.52,0.7146934270858765,0.9312480256648616,1,0,-0.009942810740638075,0,bull
2018-10-05,2018-06-07,oos,12,0.55,0.2,0.52,0.44964906573295593,0.9042179530269019,1,0,-0.015415825860487953,0,bull
2018-10-08,2018-06-07,oos,12,0.55,0.2,0.52,0.4840741455554962,0.8806370930600391,1,0,-0.01580485144054422,0,bull
2018-10-09,2018-06-07,oos,12,0.55,0.2,0.52,0.4682163894176483,0.8574896976038103,1,0,-0.017200345341422896,0,bull
2018-10-10,2018-06-07,oos,12,0.55,0.2,0.52,0.0041937921196222305,0.8095978784226137,1,0,-0.049499298254499724,0,bull
2018-10-11,2018-06-07,oos,12,0.55,0.2,0.52,0.003800545586273074,0.7643719492779159,1,0,-0.06905395643180068,0,bull
2018-10-12,2018-06-07,oos,12,0.55,0.2,0.52,0.0038419212214648724,0.7216866787270366,1,0,-0.055828752772327905,0,bull
2018-10-15,2018-06-07,oos,12,0.55,0.2,0.52,0.004301231820136309,0.6814229274472364,1,0,-0.06140406412607691,0,bull
2018-10-16,2018-06-07,oos,12,0.55,0.2,0.52,0.005867554806172848,0.6435069178361821,1,0,-0.04122838117376093,0,bull
2018-10-17,2018-06-07,oos,12,0.55,0.2,0.52,0.004396888893097639,0.6076364281897287,1,0,-0.04147062665273393,0,bull
2018-10-18,2018-06-07,oos,12,0.55,0.2,0.52,0.003063869895413518,0.5737043778216734,1,0,-0.05526570697027211,0,bull
2018-10-19,2018-06-07,oos,12,0.55,0.2,0.52,0.0028549805283546448,0.5416650630433448,0,0,-0.055606916558261554,0,bear
2018-10-22,2018-06-07,oos,12,0.55,0.2,0.52,0.0033176972065120935,0.5114499471197528,0,0,-0.0596673606372089,0,bear
2018-10-23,2018-06-07,oos,12,0.55,0.2,0.52,0.0037619988434016705,0.48295561207952176,0,0,-0.06485031428601895,0,bear
2018-10-24,2018-06-07,oos,12,0.55,0.2,0.52,0.0023301003966480494,0.4559801748936077,0,0,-0.09371318002004603,0,bear
2018-10-25,2018-06-07,oos,12,0.55,0.2,0.52,0.002766731195151806,0.4305432588641353,0,0,-0.07683355169858397,0,bear
2018-10-26,2018-06-07,oos,12,0.55,0.2,0.52,0.002910027513280511,0.4065420498344202,0,0,-0.09282950050115157,0,bear
2018-10-29,2018-06-07,oos,12,0.55,0.2,0.52,0.0031062180642038584,0.3838989364874842,0,0,-0.09878017572293785,0,bear
2018-10-30,2018-06-07,oos,12,0.55,0.2,0.52,0.0028810331132262945,0.36251404478002386,0,0,-0.08466096295743408,0,bear
2018-10-31,2018-06-07,oos,12,0.55,0.2,0.52,0.00419665826484561,0.3424032351837602,0,0,-0.0747283151976883,0,bear
2018-11-01,2018-06-07,oos,12,0.55,0.2,0.52,0.014035568572580814,0.32397337420209926,0,0,-0.06495944137592768,0,bear
2018-11-02,2018-06-07,oos,12,0.55,0.2,0.52,0.007476645056158304,0.30620977774478747,0,0,-0.07086579933677384,0,bear
2018-11-05,2018-06-07,oos,12,0.55,0.2,0.52,0.018064353615045547,0.2900374177678808,0,0,-0.06566235311993518,0,bear
2018-11-06,2018-06-07,oos,12,0.55,0.2,0.52,0.08671056479215622,0.27862555839435,0,1,-0.05981405743517021,0,bear
2018-11-07,2018-06-07,oos,12,0.55,0.2,0.52,0.4500731825828552,0.28824817414102055,0,1,-0.039873789105817625,0,bear
2018-11-08,2018-06-07,oos,12,0.55,0.2,0.52,0.4957231879234314,0.29989285189093345,0,0,-0.04228266548665016,0,bear
2018-11-09,2018-06-07,oos,12,0.55,0.2,0.52,0.17453493177890778,0.2928570524638527,0,0,-0.05109272037341128,0,bear
2018-11-12,2018-06-07,oos,12,0.55,0.2,0.52,0.00267651560716331,0.27657047038637583,0,0,-0.06978760702785125,0,bear
2018-11-13,2018-06-07,oos,12,0.55,0.2,0.52,0.003917098511010408,0.2612676124902171,0,0,-0.07116610709182802,0,bear
2018-11-14,2018-06-07,oos,12,0.55,0.2,0.52,0.003635879373177886,0.2468078543940168,0,0,-0.07819497462253688,0,bear
2018-11-15,2018-06-07,oos,12,0.55,0.2,0.52,0.009334854781627655,0.23347951907123154,0,0,-0.06842959953190308,0,bear
2018-11-16,2018-06-07,oos,12,0.55,0.2,0.52,0.025417625904083252,0.2218019023124773,0,0,-0.06635843400793318,0,bear
2018-11-19,2018-06-07,oos,12,0.55,0.2,0.52,0.002833779901266098,0.209512165941349,0,0,-0.08189713197347093,0,bear
2018-11-20,2018-06-07,oos,12,0.55,0.2,0.52,0.0026072170585393906,0.19789948347574224,0,0,-0.09856183823999831,0,bear
2018-11-21,2018-06-07,oos,12,0.55,0.2,0.52,0.001568468869663775,0.18688027033907564,0,0,-0.09581849982406376,0,bear
2018-11-23,2018-06-07,oos,12,0.55,0.2,0.52,0.0024081601295620203,0.1765266463625083,0,0,-0.10174526704981657,0,bear
2018-11-26,2018-06-07,oos,12,0.55,0.2,0.52,0.0050343675538897514,0.16690152434459193,0,0,-0.08779324365030283,0,bear
2018-11-27,2018-06-07,oos,12,0.55,0.2,0.52,0.004763794131577015,0.15780143279615633,0,0,-0.08481790603940975,0,bear
2018-11-28,2018-06-07,oos,12,0.55,0.2,0.52,0.14672183990478516,0.15717958302992108,0,0,-0.0637925312420029,0,bear
2018-11-29,2018-06-07,oos,12,0.55,0.2,0.52,0.3054564893245697,0.16550172630914037,0,1,-0.0658363733419347,0,bear
2018-11-30,2018-06-07,oos,12,0.55,0.2,0.52,0.7536429762840271,0.19851155820422878,0,1,-0.05820355817623479,0,bear
2018-12-03,2018-06-07,oos,12,0.55,0.2,0.52,0.949310839176178,0.24065068388686972,0,0,-0.04789896197645649,0,bear
2018-12-04,2018-06-07,oos,12,0.55,0.2,0.52,0.0076346262358129025,0.22757249749500202,0,0,-0.0787136198605306,0,bear
2018-12-07,2018-12-07,oos,12,0.55,0.2,0.52,0.0011728587560355663,0.0011728587560355663,0,0,-0.10156783139981229,0,bear
2018-12-10,2018-12-07,oos,12,0.55,0.2,0.52,0.001444110064767301,0.001188082922174125,0,0,-0.09998465556491509,0,bear
2018-12-11,2018-12-07,oos,12,0.55,0.2,0.52,0.00431613065302372,0.0013636467510325274,0,0,-0.10030537258487593,0,bear
2018-12-12,2018-12-07,oos,12,0.55,0.2,0.52,0.002893507480621338,0.0014495112359819852,0,0,-0.0954294742440075,0,bear
2018-12-13,2018-12-07,oos,12,0.55,0.2,0.52,0.0049318247474730015,0.0016449584752722438,0,0,-0.09561032532201652,0,bear
2018-12-14,2018-12-07,oos,12,0.55,0.2,0.52,0.0032286704517900944,0.001733845398468542,0,0,-0.11287214836752535,0,bear
2018-12-17,2018-12-07,oos,12,0.55,0.2,0.52,0.002218355191871524,0.001761038843635735,0,0,-0.13130088154695896,0,bear
2018-12-18,2018-12-07,oos,12,0.55,0.2,0.52,0.0014353797305375338,0.0017427610020816283,0,0,-0.13122582543397598,0,bear
2018-12-19,2018-12-07,oos,12,0.55,0.2,0.52,0.0011081050615757704,0.0017071405012100906,0,0,-0.14460122462253688,0,bear
2018-12-20,2018-12-07,oos,12,0.55,0.2,0.52,0.0028807397466152906,0.0017730095654947032,0,0,-0.1580926650601382,0,bear
2018-12-21,2018-12-07,oos,12,0.55,0.2,0.52,0.0016909665428102016,0.0017684048444568641,0,0,-0.17542604548750318,0,bear
2018-12-24,2018-12-07,oos,12,0.55,0.2,0.52,0.0011597831035032868,0.0017342455309289802,0,0,-0.19778210435681998,0,bear
2018-12-26,2018-12-07,oos,12,0.55,0.2,0.52,0.0009797674138098955,0.0016918999280390499,0,0,-0.1579971163791265,0,bear
2018-12-27,2018-12-07,oos,12,0.55,0.2,0.52,0.0008440112578682601,0.0016443115936563093,0,0,-0.15078731446728655,0,bear
2018-12-28,2018-12-07,oos,12,0.55,0.2,0.52,0.001005517435260117,0.001608458832461404,0,0,-0.15184168208329774,0,bear
2018-12-31,2018-12-07,oos,12,0.55,0.2,0.52,0.0009943949989974499,0.0015739940777509255,0,0,-0.1446387110274674,0,bear
2019-01-02,2018-12-07,oos,12,0.55,0.2,0.52,0.0007345193298533559,0.0015268779805388123,0,0,-0.1435536878625352,0,bear
2019-01-03,2018-12-07,oos,12,0.55,0.2,0.52,0.0006405809544958174,0.0014771339507839783,0,0,-0.1647564983099462,0,bear
2019-01-04,2018-12-07,oos,12,0.55,0.2,0.52,0.005359466187655926,0.0016950325159764345,0,0,-0.13607781577881084,0,bear
2019-01-07,2018-12-07,oos,12,0.55,0.2,0.52,0.03609602525830269,0.003625811878071568,0,0,-0.13002134559199863,0,bear
2019-01-08,2018-12-07,oos,12,0.55,0.2,0.52,0.07994209229946136,0.007909115570298686,0,0,-0.12158665457327478,0,bear
2019-01-09,2018-12-07,oos,12,0.55,0.2,0.52,0.026967953890562057,0.008978805970511945,0,0,-0.11798687675936192,0,bear
2019-01-10,2018-12-07,oos,12,0.55,0.2,0.52,0.028652044013142586,0.010082979977431244,0,0,-0.11400157209651962,0,bear
2019-01-11,2018-12-07,oos,12,0.55,0.2,0.52,0.07283464819192886,0.013604960486340249,0,0,-0.11413119175445707,0,bear
2019-01-14,2018-12-07,oos,12,0.55,0.2,0.52,0.03457403928041458,0.014781864446089395,0,1,-0.1187886693092638,0,bear
2019-01-15,2018-12-07,oos,12,0.55,0.2,0.52,0.08514630049467087,0.018731116782081052,0,1,-0.10934059581058597,0,bear
